tweet_id,month,text,country
6.25E+17,2015-07-25 00:27:03.000000 UTC,514675607,Talking about this just makes me want to cry my eyes out but I know it s going to be the best thing for us to our future         ,,,USA
6.25E+17,2015-07-25 00:27:03.000000 UTC,195330399,RT  ToolboxforIT  New IT  blog    CRM Considerations More Important Than Millennials http   t co UNf CIT Mg,,,USA
6.25E+17,2015-07-25 00:27:04.000000 UTC,538823042,RT  FillWerrell   KidsTodayWillNeverKnow how intense this game was http   t co YehYnvJn I,,,USA
6.25E+17,2015-07-25 00:27:04.000000 UTC,30562055,Good morning beautiful people   I have been very good I have not cheated on my break   yea yea I know it is only    http   t co EBLYHAebKJ,,,USA
6.25E+17,2015-07-25 00:27:04.000000 UTC,12251332, cathydrury   benspiteri    jvajdevski  ALukas    leeceebee STEM education helping students drive global change http   t co  mnaZfSu  ,,601884300,USA
6.25E+17,2015-07-25 00:27:04.000000 UTC,1384864916,I just slept for    hours  what d I miss ,,,USA
6.25E+17,2015-07-25 00:27:04.000000 UTC,29552058, ORICA GreenEDGE  ozDanJones Love the Ween Dog even when he s grumpy   Thanks Dan for the brilliant BSPs  Everyone must be exhausted ,6.25E+17,273275593,USA
6.25E+17,2015-07-25 00:27:04.000000 UTC,50843982, liamiwalsh nice pic to go with it Liam,6.25E+17,2363656975,USA
6.25E+17,2015-07-25 00:27:05.000000 UTC,422297879,I was talking to luke about the new john green movie he goes  oh  Paper towels    PaperTownsMovie,,,USA
6.25E+17,2015-07-25 00:27:05.000000 UTC,432360490,CONFESSIONS of a  flight stewardess   My suitcase was like a SEX SHOP    Malaysia Chronicle http   t co BvoOlIK sS,,,USA
6.25E+17,2015-07-25 00:27:05.000000 UTC,387871787, isntniallaway I m on follow limit sorry     ,6.25E+17,1291671277,USA
6.25E+17,2015-07-25 00:27:05.000000 UTC,304915762,RT  mehdirhasan  Perhaps the most interesting stat of the day     https   t co KtlHAwRRhx,,,USA
6.25E+17,2015-07-25 00:27:05.000000 UTC,973704901, Fear the Walking Dead  Walkers Are Kinda Hot  AMC has released photos of the  walkers  from  Fear the Walking    http   t co HEqgBZQWJ ,,,USA
6.25E+17,2015-07-25 00:27:05.000000 UTC,19263735,   like this inner dialogue hasn t happened at least once    http   t co N Dlvl ydc,,,USA
6.25E+17,2015-07-25 00:27:05.000000 UTC,69537087,RT  info Jakarta  Tips jika Anda alami gangguan di tol  Gunakan derek resmi Jasa Marga               GRATIS hingga Pintu keluar Tol terdeka   ,,,USA
6.25E+17,2015-07-25 00:27:05.000000 UTC,51041521,RT  PoliticsFairfax  Labor Party formally asks Bronwyn Bishop to attend a fundraiser following  choppergate http   t co oHem Yjszt  auspol    ,,,USA
6.25E+17,2015-07-25 00:27:05.000000 UTC,382454966,Stats for the day have arrived    new followers and NO unfollowers    via http   t co JqFh rkGDM ,,,USA
6.25E+17,2015-07-25 00:27:05.000000 UTC,998850848,RT  debsnet  A  need to know school culture  amp  build school culture https   t co FrsXYdj o   satchatoc,,,USA
6.25E+17,2015-07-25 00:27:05.000000 UTC,579929835,Blair Cottrell thinks he is dangerous by exposing his muscles  He is only human  https   t co g c  dZTnj,,,USA
6.25E+17,2015-07-25 00:27:05.000000 UTC,248356330, Sydney Jul          Temperature   C fair Wind NW    km h  Humidity     Australia    http   t co sZcxvadWyX,,,USA
6.25E+17,2015-07-25 00:27:05.000000 UTC,41184481,Who needs training wheels   Not this guy     balancebike  genius  https   t co pAWER rwax,,,USA
6.25E+17,2015-07-25 00:27:05.000000 UTC,45291573,RT  billshortenmp  This erratic  indulgent gov with their knee high hopes for our country  are trying to drag Australia in the wrong direct   ,,,USA
6.25E+17,2015-07-25 00:27:05.000000 UTC,42333940,RT  FunnySayings  this is absolutely disgusting  people wonder why women are so body conscious like this is not okay http   t co mG jkIWidx,,,USA
6.25E+17,2015-07-25 00:27:05.000000 UTC,252975196, topiga                                                                                                                                  ,6.25E+17,421957679,USA
6.25E+17,2015-07-25 00:27:05.000000 UTC,1276447915,Rewind to  Diamond League  London with our RPLY from earlier this morning  Tune in from   am EST   athletics http   t co Gw UGcamnr,,,USA
6.25E+17,2015-07-25 00:27:05.000000 UTC,31076291, tattoojo yep    ,6.25E+17,36823065,USA
6.25E+17,2015-07-25 00:27:06.000000 UTC,27991314,   best things to do in Sydney http   t co g iNcoqmpZ Any other ideas   seeaustralia  nswtips  ilovesydney http   t co OwjN jKTCu,,,USA
6.25E+17,2015-07-25 00:27:06.000000 UTC,1692701378,Thx rejz HAHAHAHAHA http   t co SYqyMcq zI,,,USA
6.25E+17,2015-07-25 00:27:06.000000 UTC,156786461, ratliffR  I did   But my computer kept crashing,6.25E+17,210341090,USA
6.25E+17,2015-07-25 00:27:06.000000 UTC,393108148, DamnJamn Amerie   Why Do We Fall Inlove         ,,,USA
6.25E+17,2015-07-25 00:27:06.000000 UTC,1004965777,sa lech whatchu talking bout  https   t co yNMyjbPaVP,,,USA
6.25E+17,2015-07-25 00:27:06.000000 UTC,557402900,Once again Australia  and US  show some needed moral clarity at the UN  What was NZs vote   NZUN  NZUNGVA https   t co  wR j cXHZ,,,USA
6.25E+17,2015-07-25 00:27:06.000000 UTC,73374794,AWESOME FREE FONT BELLABOO BY   freegoodies fd    freegoodiesfordesigners DOWNLOAD FREE  http   t co ki X ifvOp http   t co PDh pugXCu,,,USA
6.25E+17,2015-07-25 00:27:06.000000 UTC,1592486491,When you have to bring out your inner dramaticness to write a Shakespearean soliloquy            ,,,USA
6.25E+17,2015-07-25 00:27:07.000000 UTC,1540698691,RT  MarceloDLV   typicallyshania neva,,,USA
6.25E+17,2015-07-25 00:27:07.000000 UTC,274247699,RT  listenmiley  MOOOORTA QUE LINDA http   t co  fds  Tthd,,,USA
6.25E+17,2015-07-25 00:27:07.000000 UTC,36853432,RT  solarcitizens  So many people at the save our solar forum    SolarCouncil   ALPConf     http   t co z Dk rJtDO,,,USA
6.25E+17,2015-07-25 00:27:07.000000 UTC,258123512, jenguin   get into heaps of trouble  not to mention ruin someone s reputation   I agree it s serious   the girls involved need to report,6.25E+17,258123512,USA
6.25E+17,2015-07-25 00:27:07.000000 UTC,126293445,me pleasee barbaracordavias gmail com  CalibraskaEP   jackgilinsky   JackJackJohnson  x ,,,USA
6.25E+17,2015-07-25 00:27:07.000000 UTC,23304078,RT  jo           NatalieFranz  hola guapa  que pases un feliz d  a  y te diviertas mucho con los mejores deseos  jose http   t co nuWKVxRWTw,,,USA
6.25E+17,2015-07-25 00:27:07.000000 UTC,159366726, courteneyh yeah breakfast naan is absolutely fine  It s a great shame that Sri Lankans don t do naan  Have to BYO to our curry nights ,6.25E+17,38417410,USA
6.25E+17,2015-07-25 00:27:07.000000 UTC,391362626,RT  D Keating  I cracked a funny  piratecon  ,,,USA
6.25E+17,2015-07-25 00:27:07.000000 UTC,480215320,                                                                                                                      ,,,USA
6.25E+17,2015-07-25 00:27:08.000000 UTC,1590664694,RT  stoupids  LOUlSFTCAL layout ON POINT                                                ,,,USA
6.25E+17,2015-07-25 00:27:08.000000 UTC,987348170, Where you stumble is where your treasure lies    story  introverts  https   t co bVFTEYaMY ,,,USA
6.25E+17,2015-07-25 00:27:08.000000 UTC,50016087,What time is NRL grand final on this year  My bro would like to know as he will be watching the game in Rio,,,USA
6.25E+17,2015-07-25 00:27:08.000000 UTC,865907810,RT  gayest princess  super lightheaded but I dig it,,,USA
6.25E+17,2015-07-25 00:27:08.000000 UTC,242089551,RT  Manstagram   Look how sad he looks  He just wants to sleep but his farts are too loud http   t co HWgXosxsqb,,,USA
6.25E+17,2015-07-25 00:27:08.000000 UTC,1348472449,Arus Balik dari Jawa ke Sumatera Mulai Berkurang  Jumat             malam penumpang arus balik yang menyeberan    http   t co GsqCt  GXP,,,USA
6.25E+17,2015-07-25 00:27:08.000000 UTC,1432727570,RT  bluzybiker  http   t co cQoP wyZFv,,,USA
6.25E+17,2015-07-25 00:27:09.000000 UTC,50909542,Priceless moments      https   t co Vd dar LN ,,,USA
6.25E+17,2015-07-25 00:27:09.000000 UTC,535136222, Research Novel Oh  I don t know about the timeline  How does that work ,6.25E+17,2822209640,USA
6.25E+17,2015-07-25 00:27:09.000000 UTC,282918366,RT  Bill      Play  TokenKeno with      fionnaandjimmy     LIVE at https   t co cp  vPyrQ    LoverOfAllWoman  MFC CB camgirls  coxn r http   t co   ,,,USA
6.25E+17,2015-07-25 00:27:09.000000 UTC,223427125,Do people seriously think sharia law is going to influence the Aus constitution     our laws were based a lot on Christian values    ,,,USA
6.25E+17,2015-07-25 00:27:09.000000 UTC,382908465,RT  shanebazzi  Shame   ALPConf     https   t co Iir MgvbvT,,,USA
6.25E+17,2015-07-25 00:27:09.000000 UTC,19176710,   MelanieHood   PrincessCruises Try  http   t co  oMnwLiIVD,,,USA
6.25E+17,2015-07-25 00:27:09.000000 UTC,159141239, JanainavonMoos thanks ,6.25E+17,203555133,USA
6.25E+17,2015-07-25 00:27:09.000000 UTC,434785607,RT  MarcJamesBryant  Come join us in  Newie    HInstMH   suicideprevention Nav Kapur  suevmurray  amp   jaeleaskehan http   t co P N EZqjTM htt   ,,,USA
6.25E+17,2015-07-25 00:27:09.000000 UTC,31048044, kgalloway   It s been an honour having you as Tiger  You will always be one in our hearts  Best of luck mate ,,297826846,USA
6.25E+17,2015-07-25 00:27:09.000000 UTC,373877355,Ended up making bows last night  dance  dancer  ballet  jazz  balletbun  hair  hairbow https   t co avBXkM pq ,,,USA
6.25E+17,2015-07-25 00:27:09.000000 UTC,1271058667,So now yall saying African Americans wearing dashikis is cultural appropriation   yall really lost me with that one,,,USA
6.25E+17,2015-07-25 00:27:09.000000 UTC,226644087, billshortenmp    b aid budget to help  b starved at origin  not repeat      savages given our homes welfare bonanza while we made homeless ,6.25E+17,137198586,USA
6.25E+17,2015-07-25 00:27:10.000000 UTC,553223760,im sleepy and my body hurts and i have to go clean for   hours,,,USA
6.25E+17,2015-07-25 00:27:10.000000 UTC,483061749,RT  Hadithoftheday  Allah does not look at your figures  nor at your attire but He looks at your hearts and accomplishments   Muslim ,,,USA
6.25E+17,2015-07-25 00:27:10.000000 UTC,152292232, RitaPanahi Did you notice that every single twitter response criticising your article is from men  Gender wars alive  amp  well in the suburbs ,,25235151,USA
6.25E+17,2015-07-25 00:27:10.000000 UTC,70364387, sammynopants ugh     you poor thing     ,6.25E+17,252068844,USA
6.25E+17,2015-07-25 00:27:10.000000 UTC,25051550,SPIN brand new tracK     Flower Shops      Chicago  IL  USA     indie  dreampop  rockplug Mood Rings https   t co  hTsXtGqRn,,,USA
6.25E+17,2015-07-25 00:27:10.000000 UTC,139012276,Ring announcing tonight as  OCWAUS returns to Ashwood with a huge night of wrestling action,,,USA
6.25E+17,2015-07-25 00:27:10.000000 UTC,467177530, Michael Zappone  ALeague  Cristiano  MilosLujic  FFACup  FOXFOOTBALL A time to dress of Cup glory,6.25E+17,213522004,USA
6.25E+17,2015-07-25 00:27:10.000000 UTC,1621984519,http   t co sf s ZM y ,,,USA
6.25E+17,2015-07-25 00:27:10.000000 UTC,194931353, Retweet  Follow        a db       LindaDeakins   FollowerLabs  happy    guy  HeartNicoli  HarrisWebsites  junior          boyd   ,,,USA
6.25E+17,2015-07-25 00:27:10.000000 UTC,1298073462, AkosiHULYANO haha di ka naman nagiisa  madami din hindi makakapunta         ,6.25E+17,483532977,USA
6.25E+17,2015-07-25 00:27:10.000000 UTC,1695514328,Wonder who the WWE are going to replace Hulk Hogan with for the Australian tour in   weeks  Hoping Lesnar or someone decent comes ,,,USA
6.25E+17,2015-07-25 00:27:11.000000 UTC,219945726,Meet Mr Harvey everyone  PUPPY https   t co nRJ LScniE,,,USA
6.25E+17,2015-07-25 00:27:11.000000 UTC,490080660,Dang,,,USA
6.25E+17,2015-07-25 00:27:11.000000 UTC,465109296,RT  UrbanMelbourne  Texas cities and their massive interstate freeway corridors now have another use   HSR  https   t co xURRKHtEfz,,,USA
6.25E+17,2015-07-25 00:27:11.000000 UTC,1332575353, stetson     CamPromoXXX  cumcumlover  GreatAssBigTits  Hot lesbian     kymsw    rc sincity  SV     Ding Ding                 ,6.25E+17,3150638263,USA
6.25E+17,2015-07-25 00:27:11.000000 UTC,38780015,RT  letour  RT pour gagner ce  MaillotjauneLCL d  dicac   par   to win this  Yellowjersey signed by  chrisfroome  lecoqsportif http   t co Xu   ,,,USA
6.25E+17,2015-07-25 00:27:11.000000 UTC,86625980,Following  billshortenmp s speech  delegates at  ALPConf     may wish to go here  auspol http   t co EuQo ce AV,,,USA
6.25E+17,2015-07-25 00:27:11.000000 UTC,237602063,call a cab  lose my number and let s consider this a lesson learnt ,,,USA
6.25E+17,2015-07-25 00:27:11.000000 UTC,437259813, GrammarNaziDorn You dare question my abilities ,6.25E+17,1696388268,USA
6.25E+17,2015-07-25 00:27:11.000000 UTC,126293445,me pleasee barbaracordavias gmail com  CalibraskaEP   jackgilinsky   JackJackJohnson  x ,,,USA
6.25E+17,2015-07-25 00:27:11.000000 UTC,7416252,RT  ABSCBNNews  Binay eyes Bongbong Marcos as VP http   t co AgTefLOerW http   t co   eIwPJ  B,,,USA
6.25E+17,2015-07-25 00:27:12.000000 UTC,185953237, I want to meet King Predator   Do predators have a king    Pretty sure they are anarcho syndicalists  actually ,,,USA
6.25E+17,2015-07-25 00:27:12.000000 UTC,82241907, asphodelia Oh my god  I m excited all over again  This is a stellar livestream ,6.25E+17,98613125,USA
6.25E+17,2015-07-25 00:27:12.000000 UTC,821244360,http   t co uQjvaudjGD,,,USA
6.25E+17,2015-07-25 00:27:12.000000 UTC,1445976212,Arus Balik dari Jawa ke Sumatera Mulai Berkurang  Jumat             malam penumpang arus balik yang menyeberan    http   t co   GSQDP BY,,,USA
6.25E+17,2015-07-25 00:27:12.000000 UTC,106082182, XFRewatchTooms  Scully has an idea to catch Tooms  Thanx sandwich  http   t co   FN  GBzX,,,USA
6.25E+17,2015-07-25 00:27:12.000000 UTC,1338110496,I liked a  YouTube video from  shake ndbake http   t co QhmUVOqDoP MYSTERY NBA  K   PACKAGE UNBOXING      THIS IS FIRE   BeTheStory,,,USA
6.25E+17,2015-07-25 00:27:12.000000 UTC,1590664694, stoupids thanks ,6.25E+17,418251336,USA
6.25E+17,2015-07-25 00:27:12.000000 UTC,1053586614,Found NY zumiez            http   t co OhauGAM qM,,,USA
6.25E+17,2015-07-25 00:27:12.000000 UTC,103263212, Honey Delight  aussiemoose ah  hope it stays sunny for you all in Canberra at least ,6.25E+17,493821918,USA
6.25E+17,2015-07-25 00:27:12.000000 UTC,288727460, occupythemob lol epic  serenawilliams  Tennis,,341908197,USA
6.25E+17,2015-07-25 00:27:12.000000 UTC,712462711,waited about an hour for dinner,,,USA
6.25E+17,2015-07-25 00:27:13.000000 UTC,4603911, iainbest yep  Train works all weekend  Sigh ,6.25E+17,1582852489,USA
6.25E+17,2015-07-25 00:27:13.000000 UTC,32873578, shutthekellup I meant hurty,6.25E+17,32873578,USA
6.25E+17,2015-07-25 00:27:13.000000 UTC,15672964,To find happiness in academe  women should say no more   highered  worklifebalance http   t co HMdN z rQJ,,,USA
6.25E+17,2015-07-25 00:27:13.000000 UTC,114345007,       ,,,USA
6.25E+17,2015-07-25 00:27:13.000000 UTC,445018191,RT  explicitstan  What the hell   http   t co eenyMsoXiN,,,USA
6.25E+17,2015-07-25 00:27:13.000000 UTC,456145366, shepower Cool but kinda frightening derobing her in a moment of passion to see a skull down there giving you the evil eye lol,6.25E+17,13386482,USA
6.25E+17,2015-07-25 00:27:13.000000 UTC,23304078,RT  zahirhshah  http   t co bdolFXeYpQ,,,USA
6.25E+17,2015-07-25 00:27:13.000000 UTC,1240228566,Puedes hacerme ver estrellas en plena luz del d  a,,,USA
6.25E+17,2015-07-25 00:27:13.000000 UTC,1228500222,If two Aussies take it home this year I will be off the rails,,,USA
6.25E+17,2015-07-25 00:27:13.000000 UTC,47326605,                                                       QED,,,USA
6.25E+17,2015-07-25 00:27:13.000000 UTC,387053663,RT   oculusmundi  It s like you don t even want to take my post graduate tweet course in ethics and critical thinking ,,,USA
6.25E+17,2015-07-25 00:27:13.000000 UTC,742561411,Yo,,,USA
6.25E+17,2015-07-25 00:27:13.000000 UTC,928992678,Scream Stream  RIP GRACE   http   t co DZCxw EPeX,,,USA
6.25E+17,2015-07-25 00:27:13.000000 UTC,408337621,where the heck is the sign out button on twitter on computer,,,USA
6.25E+17,2015-07-25 00:27:13.000000 UTC,512840276,RT  SaharAlabdulwh  Alhamdhulillaah  Always remember   doesn   t need you  It s YOU who need Allah  Work hard to please Him,,,USA
6.25E+17,2015-07-25 00:27:14.000000 UTC,1422785665,RT  ItsAlyssaShouse  your eyes could make the moon jealous     ,,,USA
6.25E+17,2015-07-25 00:27:14.000000 UTC,1440473730,RT  cuteboymichael  LUKE WAS THISS CLOSE TOS ME http   t co Apb Fknjgb,,,USA
6.25E+17,2015-07-25 00:27:14.000000 UTC,39359355,RT  MissSageSugar  When you are exploring Melbourne this weekend for  OpenHouseMelb don t forget to visit Como House in South Yarra  NTAV     ,,,USA
6.25E+17,2015-07-25 00:27:14.000000 UTC,58438944,So great to share the platform this weekend with Ps Natalie Taylor  natjtaylor at  womens   C  Kawana    https   t co FGRuUI MjH,,,USA
6.25E+17,2015-07-25 00:27:14.000000 UTC,255901700,In semester   SGLC will be tackling excerpts from the Harvey Milk Opera to be performed in Sydney Town Hall in Nov http   t co latmLpqNXa,,,USA
6.25E+17,2015-07-25 00:27:14.000000 UTC,168120343,splendour in the grass  eyes flicker rapidly as my finely tuned comedy engine goes into overdrive  i barely know her  in the grass ,,,USA
6.25E+17,2015-07-25 00:27:14.000000 UTC,1677151242, brbfuckinglarry Bee  stop I love you so much   zaynmalik she s gorgeous too  no makeup needed       http   t co ONlI d  qo,6.25E+17,2174476032,USA
6.25E+17,2015-07-25 00:27:15.000000 UTC,241938752,                     ,,,USA
6.25E+17,2015-07-25 00:27:15.000000 UTC,25650974,Caz is up early decorating her new car with purple stuff haha http   t co hRp I ETtT,,,USA
6.25E+17,2015-07-25 00:27:15.000000 UTC,90594949, GeorgeNozuka im playing your album at calvin klein underwear       work is   x better now,,224418189,USA
6.25E+17,2015-07-25 00:27:15.000000 UTC,270248557,RT  THEDONBOY  My god you are a moron Abbott   http   t co H  imzFRwV,,,USA
6.25E+17,2015-07-25 00:27:15.000000 UTC,25886345,I wish Zorba would let himself be formally quoted on things like this      http   t co ybvvqSCOPe,,,USA
6.25E+17,2015-07-25 00:27:15.000000 UTC,415498527,RT  AndyAsAdjective  My home life s been reduced to walking around turning off lights  flushing unflushed toilets  amp  saying  You watching TV   ,,,USA
6.25E+17,2015-07-25 00:27:15.000000 UTC,18279404, thoserocksdoe  thatdeliriouslifeasinlyfe,,,USA
6.25E+17,2015-07-25 00:27:15.000000 UTC,11594092, bec ford  karall      miss shiny Does anybody have anything so delightfully old fashioned as a simmer mat  Is so  please bring     taeverso,6.24E+17,20665873,USA
6.25E+17,2015-07-25 00:27:15.000000 UTC,126293445,me pleasee barbaracordavias gmail com  CalibraskaEP   jackgilinsky   JackJackJohnson  x ,,,USA
6.25E+17,2015-07-25 00:27:16.000000 UTC,6791062,mls      Rexona Deodorant     g        The Reject Shop   Men  amp  Women http   t co ilhpH qzFV,,,USA
6.25E+17,2015-07-25 00:27:16.000000 UTC,612395346,RT  utapri official     EVENT                                 SHINING STORE SATELLITE                                                                                                                                http   t co dQnisWpJ X,,,USA
6.25E+17,2015-07-25 00:27:16.000000 UTC,407008084,RT  australian  Politicians       age of entitlement    costs us      million a year  writes  vanOnselenP  http   t co LqdEVlC c   auspol http      ,,,USA
6.25E+17,2015-07-25 00:27:16.000000 UTC,424024145,RT  amworldtodaypm  There are growing calls for the parliamentary  entitlements system to be cleaned up  http   t co NH uME Inz http   t co   ,,,USA
6.25E+17,2015-07-25 00:27:16.000000 UTC,591602510,RT  creativelalique  Grannys are lazy  ,,,USA
6.25E+17,2015-07-25 00:27:16.000000 UTC,69730044,Video Premiere  Tin Lion  Whatever Works  http   t co R  bbZULgV via  somethingyousai,,,USA
6.25E+17,2015-07-25 00:27:16.000000 UTC,17057882, McNutcase that was sarcasm ,6.25E+17,183755073,USA
6.25E+17,2015-07-25 00:27:17.000000 UTC,494443914,niall is so beautiful,,,USA
6.25E+17,2015-07-25 00:27:17.000000 UTC,179918066,      You re funny     ,,,USA
6.25E+17,2015-07-25 00:27:17.000000 UTC,70893561,   We undertook a delphi study to try to understand possible underlying mechanisms     MONISAdelaide http   t co nO OK VAcC,,,USA
6.25E+17,2015-07-25 00:27:18.000000 UTC,558295705,RT  ShobazKandola  Worth checking out the facts on what  billshortenmp today announced on refugees http   t co PQSas hDkX  ALPConf      aus   ,,,USA
6.25E+17,2015-07-25 00:27:18.000000 UTC,459312215,New avi    ,,,USA
6.25E+17,2015-07-25 00:27:18.000000 UTC,51377874,RT  kgalloway    Thanks for all the well wishes  I have had an enjoyable    years at this great club  Met some great    https   t co zEIuCQId   ,,,USA
6.25E+17,2015-07-25 00:27:18.000000 UTC,29143498,  FiveFrogsBlog  Gotham   NeinQuarterly Oh  I thought you had recognised it as a migrant Italian owl  Mein bad ,6.25E+17,42333940,USA
6.25E+17,2015-07-25 00:27:18.000000 UTC,1253743772,RT  PrettyMuchAiko  Forrealz though       http   t co AnzTNPDMBS,,,USA
6.25E+17,2015-07-25 00:27:18.000000 UTC,37149499,RT  HearingRW  http   t co uolfGX CEw,,,USA
6.25E+17,2015-07-25 00:27:19.000000 UTC,186781332, asakura ayacho               o     ,6.25E+17,272330451,USA
6.25E+17,2015-07-25 00:27:19.000000 UTC,382908465,RT  MarkDiStef  Shorten giving his refugee speech while Labor Left is meeting about the issue ensured there no embarrassing boos or    shames   ,,,USA
6.25E+17,2015-07-25 00:27:19.000000 UTC,45242629,KitchenAid Artisan Slow Cooker http   t co ZT   OqJFk,,,USA
6.25E+17,2015-07-25 00:27:19.000000 UTC,244342457,                                                      ,,,USA
6.25E+17,2015-07-25 00:27:19.000000 UTC,78442404,RT  nickreynoldsatw     The Web We Have to Save    by  h d r http   t co nLno rV Tt,,,USA
6.25E+17,2015-07-25 00:27:19.000000 UTC,291470423,Big day for the Cadet    amp     s at Ipswich Kart Club as they have their championship round  Pacific Kartsport has    http   t co JuWSam vLB,,,USA
6.25E+17,2015-07-25 00:27:19.000000 UTC,406960288,                                                                                  M                                                                                                      ,,,USA
6.25E+17,2015-07-25 00:27:19.000000 UTC,22654286,RT  thrillmo   BoomBenji  TripleH  wwe that would be great to hear who s coming down under   ,,,USA
6.25E+17,2015-07-25 00:27:19.000000 UTC,55150175, reggsaidwhat a John Farnham classic bringing us closer together  lt  ,6.25E+17,622653667,USA
6.25E+17,2015-07-25 00:27:19.000000 UTC,210723985, MADISONMISSINA not like u must need sleep honey xx,6.25E+17,24321710,USA
6.25E+17,2015-07-25 00:27:19.000000 UTC,102245703,Breakfast prep with Tashi  scottgoodingproject http   t co h  wK   ji,,,USA
6.25E+17,2015-07-25 00:27:20.000000 UTC,126293445,me pleasee barbaracordavias gmail com  CalibraskaEP   jackgilinsky   JackJackJohnson  x ,,,USA
6.25E+17,2015-07-25 00:27:20.000000 UTC,168369497, Kicking tooshies  is my new favourite saying  Brb  kicking tooshies  guys   https   t co PXVK Jok  ,,,USA
6.25E+17,2015-07-25 00:27:20.000000 UTC,138000014, ifitcanbebroken yeah it was at the start of the year  really upsetting and I ve lost a lot of motivation since then since they,6.25E+17,165798051,USA
6.25E+17,2015-07-25 00:27:20.000000 UTC,1329014132, HEELAussie  BenFordham This Shermon Burgess  http   t co k kE hjgjk,6.25E+17,2370890004,USA
6.25E+17,2015-07-25 00:27:20.000000 UTC,26447567, Optus internet is down  Any known issues in Melbourne ,,48201591,USA
6.25E+17,2015-07-25 00:27:20.000000 UTC,1432727570,RT  RoadSons  Feliz d  a del padre  Francia y Am  rica  http   t co  BzUvac R ,,,USA
6.25E+17,2015-07-25 00:27:20.000000 UTC,195317759,Full Rory s today  weflyasone,,,USA
6.25E+17,2015-07-25 00:27:20.000000 UTC,896632968, Bailee    very very carefully             ,6.25E+17,454513213,USA
6.25E+17,2015-07-25 00:27:20.000000 UTC,1335427064,RT  betterboards  Some great questions coming in on  PigeonholeLive for  Aaron Hurst  betterboards,,,USA
6.25E+17,2015-07-25 00:27:21.000000 UTC,521678433,RT  Elchap guzman   Para ser feliz  hay que ignorar a la gente pendeja ,,,USA
6.25E+17,2015-07-25 00:27:21.000000 UTC,994705500,  tmonaa can I keep him,6.25E+17,910301444,USA
6.25E+17,2015-07-25 00:27:21.000000 UTC,160414267,RT  gradecricketer   Into the tail now  lads   I yelp as their no    arrives at the crease  He brings up his chanceless ton an hour later  amp    ,,,USA
6.25E+17,2015-07-25 00:27:21.000000 UTC,496574715,Mim absolutely smashed the prowler this morning   goals  strengthtraining  strong  fitchicks  instafit    http   t co  yzVsG m N,,,USA
6.25E+17,2015-07-25 00:27:21.000000 UTC,314228728,RT  chrisdelia  Why is The Rock always posing like this on Instagram   TheRock http   t co AYkSO qX d,,,USA
6.25E+17,2015-07-25 00:27:21.000000 UTC,14394227,RT  MrDenmore  Read David Leser s disturbing portrait of Bronwyn in  SatPaper  Ultra right roots  vaunting ambition  amp  monstrous ego  http     ,,,USA
6.25E+17,2015-07-25 00:27:21.000000 UTC,591439567,RT  regginafans  Difficult road for Reggina  the FIGC made a decision that all Reggina players were released from contracts  Lega Pro seems   ,,,USA
6.25E+17,2015-07-25 00:27:21.000000 UTC,71118174, grAntlerMensch yeah  my stress levels are such that I should ignore it all now ,6.25E+17,2395494938,USA
6.25E+17,2015-07-25 00:27:21.000000 UTC,342616467, billboards only in the Philippines    https   t co wDArxdaVaF,,,USA
6.25E+17,2015-07-25 00:27:21.000000 UTC,131845131,Special Olympics World Games       GoogleDoodle https   t co irvQwBIez ,,,USA
6.25E+17,2015-07-25 00:27:22.000000 UTC,52688725,This one loving having Hayden around to play with     whichoneishavingmorefun  mentalageof       https   t co    zMlBJzl,,,USA
6.25E+17,2015-07-25 00:27:22.000000 UTC,149476369,RT  Freja Petersen  Pls sign RT  Demand an end to the capture of whales and dolphins and free those in parks http   t co we Pj  yCr http      ,,,USA
6.25E+17,2015-07-25 00:27:22.000000 UTC,65877016,The  nd day of the time of the month is always a couple hours of torture and crying,,,USA
6.25E+17,2015-07-25 00:27:22.000000 UTC,252341331,RT  RHTGreen  http   t co dHqU v WeD I don t think you could better induce visceral anti Nimby rage better than with  Lake Burley Griffin G   ,,,USA
6.25E+17,2015-07-25 00:27:22.000000 UTC,339436533,Close Up  NZTR,,,USA
6.25E+17,2015-07-25 00:27:22.000000 UTC,1698608888,One day  I ll able to walk into my store without wanting to strangle my coworker for leaving it a fucking pigsty  Today is not that day ,,,USA
6.25E+17,2015-07-25 00:27:22.000000 UTC,312948791,So  absalomedia you say there is no legitimate discrimination anywhere ,6.25E+17,25021510,USA
6.25E+17,2015-07-25 00:27:23.000000 UTC,16484004,A Headful of Design at ThoughtWorks   Pete Staples http   t co  oNqXoYhZW,,,USA
6.25E+17,2015-07-25 00:27:23.000000 UTC,156586169,Jungle theme  st birthday Cake  All decorations I made and are edible   ,,,USA
6.25E+17,2015-07-25 00:27:23.000000 UTC,1705027141, MadMikaelson  NarryCracksMe  drakeftniaz  mine is camren I AM CHUCKING MULTIPLE CUMMIES,6.25E+17,1922187930,USA
6.25E+17,2015-07-25 00:27:23.000000 UTC,615833596, Hector Shar Pei that s an unreal pic Teddie      X,6.25E+17,1729645573,USA
6.25E+17,2015-07-25 00:27:23.000000 UTC,158736724,Got deep in this one yesterday  Overcast day but the waves were cranking     North Burleigh Surf Club https   t co qs Odi V U,,,USA
6.25E+17,2015-07-25 00:27:23.000000 UTC,490716358,smh https   t co sejauAMvdx,,,USA
